oid,category
898891936,winter_sport
760769633,martial_arts
256411415,autosport
729168834,volleyball
131249529,volleyball
135672811,extreme
806603917,hockey
860545413,basketball
888570926,winter_sport
395618404,martial_arts
972799138,winter_sport
1622114,boardgames
361586808,boardgames
375922416,autosport
190675501,winter_sport
178647735,martial_arts
394507726,basketball
951953731,motosport
723736924,athletics
536209623,extreme
775293001,basketball
102586218,winter_sport
172533415,winter_sport
327373427,basketball
652140412,extreme
119280019,martial_arts
723736924,athletics
944464105,extreme
15535117,tennis
567098537,hockey
81076006,hockey
759095431,autosport
892724112,motosport
677320621,tennis
97470738,boardgames
119280019,martial_arts
531280822,hockey
945026513,football
524426623,tennis
881719908,football
74472119,football
732719339,extreme
676067213,tennis
86404728,martial_arts
312888017,winter_sport
356117301,tennis
621494509,extreme
836681838,basketball
732719339,extreme
474341536,volleyball
558583814,winter_sport
763841310,extreme
67036910,football
995500139,boardgames
18929926,martial_arts
949032612,tennis
716233230,football
909146130,extreme
593313032,martial_arts
64335022,martial_arts
979376404,extreme
993727705,hockey
380828920,athletics
54524524,athletics
560285439,hockey
82359035,winter_sport
608008318,hockey
882315308,hockey
209708505,volleyball
110299018,extreme
12169210,extreme
500385906,martial_arts
859264731,tennis
653555418,winter_sport
318475207,hockey
889611806,motosport
869551220,hockey
491747007,basketball
881271230,basketball
142601735,winter_sport
691774108,motosport
347660221,football
501365320,winter_sport
931808713,athletics
78576008,basketball
380447018,basketball
421797403,volleyball
334212131,tennis
144893418,boardgames
120359629,athletics
912791406,basketball
54313238,volleyball
832060730,winter_sport
718936035,basketball
941480814,boardgames
368422620,football
568705033,motosport
795681906,autosport
959856105,tennis
325140231,winter_sport
709646319,tennis
425955511,hockey
661402108,autosport
722326419,volleyball
36876635,winter_sport
732390927,athletics
338061502,football
392033223,martial_arts
989301701,martial_arts
193127539,martial_arts
583812819,motosport
711716415,tennis
964964930,martial_arts
360316628,tennis
283348024,tennis
735418021,tennis
488476436,extreme
999374432,football
73854427,motosport
765668814,winter_sport
24123011,extreme
147606020,motosport
71917426,tennis
927852529,volleyball
424793706,winter_sport
334997905,basketball
340097918,extreme
938731820,basketball
493329800,basketball
316817634,basketball
697719516,extreme
819414509,football
8071108,extreme
455599238,athletics
559217017,motosport
84609918,martial_arts
661807414,boardgames
371253809,autosport
1622114,extreme
786094333,football
283158237,basketball
86404728,tennis
859305226,volleyball
949032612,boardgames
991670624,volleyball
9455401,extreme
950318127,winter_sport
345928610,winter_sport
430070319,athletics
786639628,tennis
466949309,tennis
279369911,volleyball
808599916,hockey
943343431,winter_sport
948654335,tennis
732864905,extreme
584526602,extreme
936469535,volleyball
650213926,autosport
932230336,extreme
327373427,basketball
147606020,autosport
257082031,boardgames
172533415,winter_sport
73983831,autosport
175569918,hockey
846680907,basketball
939633505,athletics
742710000,hockey
807286332,motosport
666979904,volleyball
697207714,winter_sport
217629200,winter_sport
169605021,extreme
441983510,athletics
374976917,martial_arts
559296224,volleyball
387687703,tennis
121492010,hockey
347660221,hockey
337485625,tennis
669684718,volleyball
31521229,hockey
360316628,extreme
451609521,volleyball
495216520,boardgames
807285226,extreme
292717533,boardgames
452677122,basketball
154189203,tennis
363280212,tennis
294355703,winter_sport
138687307,athletics
756352731,martial_arts
798486938,athletics
11502711,hockey
159768514,football
415048434,autosport
64418629,athletics
519393417,extreme
468287808,boardgames
243857625,winter_sport
202788309,martial_arts
369973922,winter_sport
960682626,autosport
865148516,extreme
95038303,athletics
433545839,extreme
982297104,autosport
276303500,martial_arts
187165212,martial_arts
908844019,boardgames
642570122,hockey
180428424,athletics
952274232,football
490396703,martial_arts
217336832,autosport
839826832,extreme
694630918,extreme
332983824,boardgames
978152436,basketball
661252506,martial_arts
686698307,basketball
282161237,hockey
815797438,tennis
476458720,autosport
71193028,boardgames
82411206,athletics
982297104,autosport
502126414,autosport
879836504,football
697207714,football
521758907,basketball
750123821,autosport
293257727,extreme
155775004,motosport
779943838,motosport
148389602,extreme
949858220,motosport
894533034,tennis
639255416,volleyball
497745905,athletics
859305226,football
896615205,boardgames
474448617,motosport
346979937,winter_sport
721281612,tennis
303452933,martial_arts
563700604,extreme
998309713,football
487411805,basketball
68737418,martial_arts
791905809,boardgames
926900206,hockey
803563217,winter_sport
491366739,winter_sport
322842224,athletics
663177038,autosport
8589632,winter_sport
681724533,motosport
270775309,basketball
703645610,volleyball
502274308,martial_arts
933474909,autosport
802298901,winter_sport
343811314,athletics
449725405,football
661252506,boardgames
391106101,basketball
549787313,martial_arts
28987600,motosport
325097003,tennis
111296917,boardgames
26690326,extreme
682574502,winter_sport
830464415,tennis
274671506,athletics
271336732,tennis
239911236,autosport
799379709,martial_arts
855240530,basketball
558456732,martial_arts
837518626,martial_arts
798648523,motosport
12169210,athletics
729232621,motosport
145846507,motosport
285572720,tennis
923126630,tennis
74653939,basketball
699350627,boardgames
221685408,extreme
130907226,martial_arts
551969303,martial_arts
493329800,basketball
568705033,martial_arts
716670416,extreme
573230204,boardgames
27943630,extreme
192169939,football
563048705,volleyball
406693811,hockey
380873701,boardgames
214283216,basketball
921992707,extreme
458257228,volleyball
501365320,basketball
105238323,tennis
968694134,martial_arts
557730405,basketball
881714831,boardgames
454614417,boardgames
185122614,tennis
483440203,motosport
540326921,boardgames
515163906,basketball
733163636,volleyball
106586209,martial_arts
382246238,autosport
707684228,hockey
890089427,extreme
698740800,basketball
406657330,volleyball
209708505,basketball
558547621,football
175020812,extreme
705531229,football
535511828,motosport
191288802,extreme
441807829,winter_sport
413670930,extreme
837411601,volleyball
941480814,basketball
354506919,hockey
158959036,martial_arts
590978210,athletics
656218303,martial_arts
698702413,football
853317727,boardgames
656321537,boardgames
701136424,basketball
779943838,motosport
332429417,motosport
958737102,winter_sport
679175615,boardgames
747366802,football
972003326,boardgames
606193409,autosport
113904702,autosport
694561717,athletics
236154734,boardgames
348625206,winter_sport
633722524,basketball
6841824,winter_sport
120384031,football
434086932,volleyball
200403021,martial_arts
96550538,martial_arts
98678120,volleyball
950318127,volleyball
965768113,tennis
798767415,motosport
957257906,extreme
522310908,volleyball
798486938,athletics
439607625,volleyball
722998702,extreme
972003326,boardgames
600699419,boardgames
247829135,volleyball
432881818,volleyball
402522236,football
977337403,extreme
415671629,extreme
17474117,basketball
470533206,martial_arts
277075235,extreme
459606103,hockey
553168723,tennis
443892630,athletics
366196024,extreme
508598802,volleyball
128426128,tennis
114597920,athletics
111216229,winter_sport
287890211,martial_arts
824729512,athletics
758155538,football
488476436,extreme
910049717,athletics
59119226,extreme
698725904,football
169233026,football
361446201,extreme
17142414,autosport
445450828,motosport
739917704,extreme
759335729,extreme
973794208,basketball
395353112,boardgames
541204520,autosport
152328435,volleyball
152328435,volleyball
957257906,extreme
328610001,athletics
165629003,martial_arts
313283508,volleyball
171142708,boardgames
175917715,tennis
763019216,autosport
154343628,football
91524722,basketball
26690326,extreme
551710300,boardgames
720267537,winter_sport
192794930,martial_arts
137699214,motosport
965768113,extreme
912181332,football
531845619,hockey
958980903,athletics
121007603,basketball
694431706,athletics
566255305,tennis
979376404,extreme
882315308,martial_arts
310965814,basketball
549731702,motosport
90163135,martial_arts
831798502,boardgames
1663817,autosport
695496003,martial_arts
555020016,volleyball
567751832,motosport
923795413,hockey
150043234,motosport
272013032,football
232278338,motosport
916861034,football
397688731,martial_arts
427405525,basketball
859305226,football
694721501,hockey
586438336,football
656741409,martial_arts
278113722,extreme
598946537,winter_sport
150717204,football
136266131,extreme
8600526,boardgames
159768514,extreme
324896016,winter_sport
587551436,winter_sport
958737102,winter_sport
169233026,football
252958212,extreme
503664137,volleyball
50755530,martial_arts
675221606,martial_arts
222424935,football
23592715,football
611272716,winter_sport
75344628,volleyball
379707522,autosport
89039324,basketball
568346001,volleyball
11502711,hockey
482225120,boardgames
636813919,football
542970915,tennis
720700227,volleyball
772267924,extreme
536232037,martial_arts
920673602,winter_sport
331057512,martial_arts
655435538,motosport
411875725,volleyball
81076006,volleyball
447899916,volleyball
402791408,tennis
972727229,motosport
946552139,motosport
87645031,boardgames
232405230,autosport
798767415,athletics
820407333,extreme
536016915,boardgames
476458720,autosport
192794930,athletics
613092418,boardgames
718701305,basketball
590851410,football
718936035,basketball
17142414,motosport
466929309,hockey
633722524,boardgames
78116910,basketball
700486922,boardgames
334458011,tennis
919849725,extreme
564030627,volleyball
194359403,boardgames
761417337,winter_sport
143184126,athletics
865319020,martial_arts
336705925,extreme
809310416,martial_arts
256309326,autosport
618050834,extreme
75044739,volleyball
200830226,winter_sport
325230734,volleyball
282349037,volleyball
372619507,martial_arts
622543412,basketball
286637611,hockey
808599916,hockey
788319022,autosport
571313639,autosport
734063839,winter_sport
336192226,motosport
691885025,motosport
825619734,motosport
973794208,extreme
655483127,boardgames
610073730,boardgames
993159701,basketball
713015830,winter_sport
589708636,boardgames
647706002,motosport
336741517,martial_arts
583501728,boardgames
977791728,martial_arts
436996505,boardgames
68737418,extreme
603928716,basketball
700198717,boardgames
531280822,hockey
721281612,tennis
568541621,martial_arts
503256319,basketball
824743609,basketball
282876503,motosport
466189918,football
704448708,winter_sport
979376404,extreme
154620504,athletics
245680408,martial_arts
219875603,basketball
254914715,volleyball
770457906,volleyball
938672803,athletics
682407200,extreme
733034205,martial_arts
712883511,martial_arts
682407200,extreme
811403701,winter_sport
558456732,martial_arts
247829135,athletics
154343628,volleyball
606886336,motosport
888285213,basketball
347983522,hockey
632988709,motosport
691196826,hockey
720267537,winter_sport
362038305,boardgames
853812926,autosport
842595938,basketball
165244818,football
123458214,athletics
350854638,autosport
634520721,extreme
901695604,winter_sport
234810038,extreme
33521505,volleyball
767339919,motosport
772243338,volleyball
742197116,tennis
